dataset,id,seed,severity,truth,fault_k,budget,bacd_exact,bacd_f1,bacd_probes,bacd_confidence,random_probe_exact,random_probe_f1,shapley_exact,shapley_f1,exhaustive_probes
hotpotqa,5a8b7dab5542997f31a41d4c,13,0.55,A+G,2,4,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5a8b7dab5542997f31a41d4c,13,0.55,S+R+E,3,4,0,0.0,4,0.7607229873092142,0,0.5,1,1.0,32
hotpotqa,5a8b7dab5542997f31a41d4c,13,0.55,R+E+A,3,4,0,0.0,4,0.646252719471586,1,1.0,1,1.0,32
hotpotqa,5a8b7dab5542997f31a41d4c,13,0.55,E+A+G,3,4,1,1.0,4,0.3596739486047147,0,0.8571428571428571,0,0.6666666666666666,32
hotpotqa,5a8b7dab5542997f31a41d4c,13,0.55,R+E+A+G,4,4,0,0.4,4,0.4022436493476056,1,1.0,0,0.75,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,S+R,2,4,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,R+E,2,4,0,0.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,E+A,2,4,1,1.0,4,0.3935876745679605,0,0.8,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,A+G,2,4,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,S+R+E,3,4,1,1.0,3,0.9756701765277044,0,0.8,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,R+E+A,3,4,0,0.8,4,0.3935876745679605,0,0.8,1,1.0,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,E+A+G,3,4,0,0.8571428571428571,4,0.9330602520818617,0,0.8571428571428571,0,0.6666666666666666,32
hotpotqa,5a8a03245542992e4fca84d5,13,0.55,R+E+A+G,4,4,1,1.0,3,0.9059194005993956,1,1.0,0,0.75,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,S+R,2,4,1,1.0,3,0.9545516109610958,1,1.0,1,1.0,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,R+E,2,4,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,E+A,2,4,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,A+G,2,4,0,0.6666666666666666,3,0.9053216534448176,1,1.0,1,1.0,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,S+R+E,3,4,0,0.8,3,0.9545516109610958,0,0.8,0,0.6666666666666666,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,R+E+A,3,4,1,1.0,3,0.984772838437288,1,1.0,1,1.0,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,E+A+G,3,4,0,0.8571428571428571,3,0.9053216534448176,0,0.8,1,1.0,32
hotpotqa,5a8a09ff5542992d82986e6b,13,0.55,R+E+A+G,4,4,1,1.0,4,0.6527168020082247,0,0.6666666666666666,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,S+R,2,4,1,1.0,3,0.9545516109610958,1,1.0,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,R+E,2,4,0,0.0,4,0.7607229873092142,0,0.6666666666666666,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,E+A,2,4,1,1.0,3,0.9991422959224302,1,1.0,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,A+G,2,4,0,0.6666666666666666,3,0.9053216534448176,1,1.0,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,S+R+E,3,4,1,1.0,3,0.9999999143222564,0,0.8,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,R+E+A,3,4,1,1.0,3,0.984772838437288,1,1.0,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,E+A+G,3,4,0,0.6666666666666666,4,0.48860634497081157,0,0.6666666666666666,1,1.0,32
hotpotqa,5abd724b55429924427fcfd9,13,0.55,R+E+A+G,4,4,0,0.4,4,0.3779429105805359,0,0.4,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,S,1,4,1,1.0,3,0.999991518811802,0,0.0,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,S+R,2,4,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,R+E,2,4,0,0.5,4,0.25717838018567535,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,E+A,2,4,1,1.0,4,0.22982131530596178,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,A+G,2,4,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,S+R+E,3,4,0,0.0,4,0.7607229873092142,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,R+E+A,3,4,0,0.0,4,0.5152779896876872,0,0.8,1,1.0,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,E+A+G,3,4,1,1.0,4,0.3596739486047147,0,0.8571428571428571,0,0.6666666666666666,32
hotpotqa,5ab9b1fd5542996be202058e,13,0.55,R+E+A+G,4,4,0,0.6666666666666666,4,0.20178353457161324,1,1.0,0,0.75,32
hotpotqa,5a77aa095542995d83181260,13,0.55,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,S+R,2,4,1,1.0,4,0.8757422411748664,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,R+E,2,4,0,0.0,4,0.24686035374965665,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,E+A,2,4,1,1.0,4,0.22982131530596178,0,0.6666666666666666,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,A+G,2,4,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,S+R+E,3,4,0,0.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,R+E+A,3,4,0,0.0,4,0.646252719471586,1,1.0,1,1.0,32
hotpotqa,5a77aa095542995d83181260,13,0.55,E+A+G,3,4,1,1.0,4,0.3596739486047147,1,1.0,0,0.6666666666666666,32
hotpotqa,5a77aa095542995d83181260,13,0.55,R+E+A+G,4,4,0,0.4,4,0.4022436493476056,1,1.0,0,0.75,32
hotpotqa,5addb1515542995b365fab60,13,0.55,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,R,1,4,1,1.0,3,0.9118138896028464,0,0.0,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,S+R,2,4,1,1.0,3,0.9142336461520691,0,0.8,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,R+E,2,4,0,0.5,4,0.25717838018567535,0,0.5,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,E+A,2,4,1,1.0,4,0.22982131530596178,1,1.0,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,A+G,2,4,1,1.0,4,0.9199334910749273,0,0.6666666666666666,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,S+R+E,3,4,0,0.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,R+E+A,3,4,0,0.0,4,0.5152779896876872,0,0.8571428571428571,1,1.0,32
hotpotqa,5addb1515542995b365fab60,13,0.55,E+A+G,3,4,1,1.0,4,0.3596739486047147,0,0.8571428571428571,0,0.6666666666666666,32
hotpotqa,5addb1515542995b365fab60,13,0.55,R+E+A+G,4,4,0,0.6666666666666666,4,0.20178353457161324,1,1.0,0,0.75,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,S+R,2,4,1,1.0,3,0.9545516109610958,1,1.0,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,R+E,2,4,1,1.0,4,0.6046330444026505,1,1.0,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,E+A,2,4,1,1.0,3,0.9968284605102475,1,1.0,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,A+G,2,4,0,0.6666666666666666,4,0.9649545352152001,0,0.6666666666666666,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,S+R+E,3,4,0,0.8,4,0.6046330444026505,0,0.6666666666666666,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,R+E+A,3,4,1,1.0,4,0.6840766064821083,1,1.0,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,E+A+G,3,4,0,0.6666666666666666,4,0.4545830547297629,0,0.6666666666666666,1,1.0,32
hotpotqa,5a7d3470554299452d57bb56,42,0.25,R+E+A+G,4,4,0,0.8571428571428571,4,0.32384051602428393,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,S+R,2,4,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,R+E,2,4,0,0.0,4,0.7607229873092142,0,0.6666666666666666,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,E+A,2,4,0,0.6666666666666666,4,0.8124998249979546,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,A+G,2,4,1,1.0,3,0.9975157512413491,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,S+R+E,3,4,1,1.0,3,0.9756701765277044,1,1.0,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,R+E+A,3,4,0,0.0,4,0.7316017846407281,0,0.6666666666666666,1,1.0,32
hotpotqa,5a895d305542993b751ca931,42,0.25,E+A+G,3,4,0,0.8571428571428571,4,0.9307866733581345,1,1.0,0,0.6666666666666666,32
hotpotqa,5a895d305542993b751ca931,42,0.25,R+E+A+G,4,4,1,1.0,4,0.9307866733581345,1,1.0,0,0.75,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,S+R,2,4,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,R+E,2,4,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,E+A,2,4,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,A+G,2,4,1,1.0,3,0.9975157512413491,1,1.0,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,S+R+E,3,4,0,0.8,3,0.9142336461520691,0,0.8,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,R+E+A,3,4,1,1.0,4,0.6386003470448214,0,0.5,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,E+A+G,3,4,0,0.8,3,0.9975157512413491,0,0.8,1,1.0,32
hotpotqa,5ab72a025542992aa3b8c7b8,42,0.25,R+E+A+G,4,4,1,1.0,4,0.8833867037974126,1,1.0,0,0.75,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,S+R,2,4,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,R+E,2,4,1,1.0,4,0.5208840187801945,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,E+A,2,4,0,0.6666666666666666,4,0.8124998249979546,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,A+G,2,4,1,1.0,3,0.9975157512413491,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,S+R+E,3,4,0,0.5714285714285715,4,0.41732370559517035,1,1.0,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,R+E+A,3,4,0,0.8,4,0.4359752117624273,0,0.8571428571428571,1,1.0,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,E+A+G,3,4,0,0.8571428571428571,4,0.9307866733581345,1,1.0,0,0.6666666666666666,32
hotpotqa,5a7e37095542995ed0d166d5,42,0.25,R+E+A+G,4,4,1,1.0,4,0.3835193599466243,1,1.0,0,0.75,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,S,1,4,1,1.0,3,0.999991518811802,0,0.0,1,1.0,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,0,0.0,1,1.0,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,S+R,2,4,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,R+E,2,4,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,E+A,2,4,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,A+G,2,4,1,1.0,3,0.9975157512413491,1,1.0,1,1.0,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,S+R+E,3,4,0,0.8,3,0.9142336461520691,0,0.8,0,0.6666666666666666,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,R+E+A,3,4,1,1.0,4,0.6386003470448214,0,0.4,1,1.0,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,E+A+G,3,4,0,0.8,3,0.9975157512413491,0,0.5,1,1.0,32
hotpotqa,5a9030ef5542995651fb50e4,42,0.25,R+E+A+G,4,4,1,1.0,4,0.8833867037974126,1,1.0,0,0.75,32
hotpotqa,5a77253455429972597f1449,42,0.25,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,S+R,2,4,1,1.0,4,0.8797720168631828,1,1.0,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,R+E,2,4,0,0.8,4,0.4053621108775274,1,1.0,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,E+A,2,4,0,0.8,4,0.45294294844592514,1,1.0,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,A+G,2,4,1,1.0,3,0.9975157512413491,1,1.0,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,S+R+E,3,4,0,0.5714285714285715,4,0.47546165450931277,0,0.8,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,R+E+A,3,4,1,1.0,4,0.3957714142620266,0,0.8,1,1.0,32
hotpotqa,5a77253455429972597f1449,42,0.25,E+A+G,3,4,1,1.0,4,0.7776174306054088,1,1.0,0,0.6666666666666666,32
hotpotqa,5a77253455429972597f1449,42,0.25,R+E+A+G,4,4,1,1.0,4,0.8708534006257402,1,1.0,0,0.75,32
hotpotqa,5adc368155429944faac2468,42,0.25,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,S+R,2,4,1,1.0,3,0.9545516109610958,1,1.0,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,R+E,2,4,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5adc368155429944faac2468,42,0.25,E+A,2,4,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,A+G,2,4,0,0.6666666666666666,4,0.9649545352152001,0,0.6666666666666666,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,S+R+E,3,4,0,0.8,3,0.9545516109610958,0,0.8,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,R+E+A,3,4,1,1.0,3,0.9866024382120566,0,0.4,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,E+A+G,3,4,0,0.8571428571428571,4,0.9649545352152001,0,0.0,1,1.0,32
hotpotqa,5adc368155429944faac2468,42,0.25,R+E+A+G,4,4,1,1.0,4,0.6330989953604764,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,E,1,4,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,S+R,2,4,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,R+E,2,4,0,0.5,4,0.25717838018567535,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,E+A,2,4,0,0.8,4,0.3441327763468563,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,A+G,2,4,1,1.0,3,0.9975157512413491,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,S+R+E,3,4,0,0.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,R+E+A,3,4,0,0.8,4,0.17514320051559581,1,1.0,1,1.0,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,E+A+G,3,4,0,0.5,4,0.7072600939343594,1,1.0,0,0.6666666666666666,32
hotpotqa,5a7cf4e355429907fabef062,42,0.25,R+E+A+G,4,4,0,0.8571428571428571,4,0.3252271070011886,1,1.0,0,0.75,32
hotpotqa,5adf6f075542993344016c91,42,0.25,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5adf6f075542993344016c91,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5adf6f075542993344016c91,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5adf6f075542993344016c91,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5adf6f075542993344016c91,42,0.25,S+R,2,4,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5adf6f075542993344016c91,42,0.25,R+E,2,4,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5adf6f075542993344016c91,42,0.25,E+A,2,4,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5adf6f075542993344016c91,42,0.25,A+G,2,4,1,1.0,3,0.9975157512413491,1,1.0,1,1.0,32
hotpotqa,5adf6f075542993344016c91,42,0.25,S+R+E,3,4,0,0.8,3,0.9142336461520691,0,0.8,0,0.6666666666666666,32
hotpotqa,5adf6f075542993344016c91,42,0.25,R+E+A,3,4,1,1.0,4,0.6386003470448214,1,1.0,1,1.0,32
hotpotqa,5adf6f075542993344016c91,42,0.25,E+A+G,3,4,0,0.8,3,0.9975157512413491,0,0.8,1,1.0,32
hotpotqa,5adf6f075542993344016c91,42,0.25,R+E+A+G,4,4,1,1.0,4,0.8833867037974126,1,1.0,0,0.75,32
hotpotqa,5ae00a27554299025d62a3bb,42,0.25,S,1,4,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,42,0.25,R,1,4,1,1.0,3,0.9118138896028464,0,0.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,42,0.25,A,1,4,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,42,0.25,G,1,4,1,1.0,4,0.7607229873092142,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,42,0.25,S+R,2,4,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,42,0.25,R+E,2,4,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ae00a27554299025d62a3bb,42,0.25,E+A,2,4,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
